imo,load_type,quantity
1047847,cargo,0
6707961,bulk,0
9853022,bulk,0
9758650,bulk,0
8301204,chemical,0
9962706,vehicles,0
8810176,chemical,0
9702211,chemical,0
7373731,cement,0
9452268,chemical,0
9798868,oil,0
9686003,bulk,0
8706789,refrigerated,0
9379155,chemical,0
7389194,cargo,0
1117264,cargo,0
7514452,cargo,0
9041435,oil,0
7600017,cargo,0
7371367,cargo,0
9490442,bulk,0
9577070,oil,0
9589968,cargo,0
8515037,bulk,0
8113293,cargo,0
1127659,oil,0
8017607,cargo,0
9637179,chemical,0
9055175,cargo,0
6914277,oil,0
8832588,water,0
9428140,chemical,0
9459967,bulk,0
9338864,vehicles,0
9516492,bulk,0
9907811,chemical,0
1064405,cargo,0
9673783,bulk,0
9347504,LPG,0
9935478,LPG,0
9648312,cargo,0
8427840,oil,0
7393884,cargo,0
9591571,bulk,0
1045215,chemical,0
8654998,containers,0
8120698,bulk,0
1017141,cargo,0
9426087,bulk,0
9917957,asphalt,0
9368883,bulk,0
9704154,chemical,0
8785498,bulk,0
8311027,cargo,0
1108342,cargo,0
9438729,bulk,0
9961714,chemical,0
9858759,oil,0
9509126,containers,0
1062524,oil,0
9287455,bulk,0
8711277,cargo,0
1025227,containers,0
9075008,chemical,0
9291119,bulk,0
9595591,bulk,0
8306395,cargo,0
9001148,cargo,0
9497488,bulk,0
9337652,containers,0
9693654,cargo,0
8808135,cargo,0
9892779,chemical,0
9460356,containers,0
9631072,cargo,0
8739401,cargo,0
9181314,cargo,0
9996276,cargo,0
9702144,containers,0
8120648,cargo,0
9833694,vehicles,0
8874495,cargo,0
8318386,cargo,0
9935301,oil,0
9054896,oil,0
9512783,cargo,0
9403504,bulk,0
1030870,bulk,0
9624017,bulk,0
9370525,cargo,0
8312409,cargo,0
9940227,containers,0
9955416,LPG,0
9516507,bulk,0
9582427,bulk,0
9146194,cargo,0
1038743,chemical,0
7229459,LNG,0
7006194,aggregates,0
9513751,oil,0
1067299,oil,0
9651060,chemical,0
9592367,cargo,0
9274329,chemical,0
9758868,bulk,0
9044217,oil,0
8000525,bulk,0
8517554,chemical,0
9343338,oil,0
8600909,bulk,0
7015494,cargo,0
9164823,cargo,0
9435064,bulk,0
9765079,LNG,0
9567520,bulk,0
1058913,cargo,0
9404912,chemical,0
7029201,cargo,0
7806714,cargo,0
8105662,cargo,0
9384033,chemical,0
9411795,cargo,0
8516603,containers,0
9156981,chemical,0
9243239,containers,0
9300398,containers,0
9523213,bulk,0
9499838,chemical,0
8401389,bulk,0
9088639,bulk,0
9255775,containers,0
8810360,cargo,0
9182746,oil,0
9466518,bulk,0
9884174,LNG,0
9523548,chemical,0
1080069,chemical,0
9306495,LNG,0
9252929,cargo,0
8660947,cargo,0
9493999,bulk,0
9176814,oil,0
9765378,oil,0
9182667,oil,0
8661848,chemical,0
9867607,chemical,0
9615468,bulk,0
9145891,LPG,0
9072862,chemical,0
9812755,chemical,0
8503723,refrigerated,0
9166649,containers,0
9782041,bulk,0
7812854,cargo,0
9338797,LNG,0
9231810,containers,0
7038159,cargo,0
9492804,bulk,0
9482653,chemical,0
9923243,cargo,0
8801785,bulk,0
9375836,cargo,0
9218662,containers,0
9654787,chemical,0
9830604,chemical,0
9002673,ore,0
8346618,oil,0
5039707,oil,0
9345374,cargo,0
9938456,containers,0
9699165,bulk,0
9117662,containers,0
9325180,vehicles,0
9426142,bulk,0
9167370,wood chips,0
7729368,vehicles,0
9557056,bulk,0
8400933,oil,0
9414319,chemical,0
9144225,cargo,0
9975806,cargo,0
9530307,cargo,0
8846307,fuel,0
9263112,bulk,0
1015399,LPG,0
9371610,chemical,0
8982670,cargo,0
9014846,oil,0
9216054,chemical,0
1015258,oil,0
9346859,oil,0
8400397,vehicles,0
9458377,bulk,0
1082433,bulk,0
8820224,containers,0
9403786,chemical,0
9694751,LNG,0
9035369,oil,0
7615945,cargo,0
9527207,cargo,0
9387279,chemical,0
9183439,oil,0
7925558,bulk,0
9601625,cargo,0
8725096,fish,0
9673757,bulk,0
9175731,chemical,0
9491769,cargo,0
9636436,bulk,0
9379399,LPG,0
9928516,cargo,0
9335068,chemical,0
7813602,cargo,0
9077288,containers,0
8663999,chemical,0
7700271,bulk,0
9375850,cargo,0
9455806,chemical,0
9746798,bulk,0
9945411,containers,0
9629275,oil,0
9604251,bulk,0
9918901,bulk,0
9857420,cargo,0
9461879,containers,0
8125727,cargo,0
8512956,cargo,0
9292254,containers,0
9887372,chemical,0
9753296,bulk,0
9412610,cargo,0
8704341,cargo,0
9948645,containers,0
9996006,chemical,0
7432850,cargo,0
9002752,bulk,0
9363106,wood chips,0
9102318,containers,0
9789166,LPG,0
9047207,cement,0
9152466,cargo,0
8109008,bulk,0
9354246,cargo,0
7229760,cement,0
9207120,vehicles,0
8921963,cement,0
9628805,oil,0
9370628,cargo,0
9708954,bulk,0
9864863,bulk,0
9550072,cargo,0
9968267,cargo,0
8613384,LPG,0
9669859,aggregates,0
9779886,oil,0
9772113,oil,0
9386940,oil,0
9480162,chemical,0
9877731,containers,0
5275997,cargo,0
9544059,bulk,0
9617284,bulk,0
9774733,cargo,0
9471264,bulk,0
1076848,cargo,0
9459034,chemical,0
8200228,cargo,0
9211664,chemical,0
8103456,bulk,0
9531856,bulk,0
9984572,containers,0
9789154,LPG,0
9634359,bulk,0
1041166,fish,0
9106637,containers,0
9344801,chemical,0
9972452,bulk,0
9224855,bulk,0
9751901,oil,0
8743749,refrigerated,0
5097345,cargo,0
9258167,oil,0
9064449,bulk,0
7235018,chemical,0
9312822,vehicles,0
9352951,bulk,0
9836610,chemical,0
9081631,refrigerated,0
8812942,cargo,0
9675755,bulk,0
9323429,oil,0
9213143,bulk,0
9894595,oil,0
1027500,bulk,0
9087752,bulk,0
9718571,bulk,0
9309679,bulk,0
9002520,oil,0
9344942,oil,0
9790177,cargo,0
7719222,cargo,0
9317030,chemical,0
8886462,refrigerated,0
9072422,bulk,0
9880879,bulk,0
9330410,chemical,0
8909094,containers,0
8706624,bulk,0
9699220,oil,0
7628291,cargo,0
9295098,oil,0
8113384,bulk,0
7715006,cargo,0
9158070,cargo,0
9725445,bulk,0
8749262,cargo,0
9802267,bulk,0
9926738,oil,0
1026336,cargo,0
9598543,oil,0
9287209,bulk,0
8028149,bulk,0
9109718,bulk,0
9933781,LPG,0
9876402,chemical,0
8108614,bulk,0
9406984,chemical,0
9127485,bulk,0
9312365,cargo,0
9044463,bulk,0
9496604,containers,0
7706172,cargo,0
7207138,cargo,0
9956795,bulk,0
9401386,chemical,0
8417883,bulk,0
8501438,containers,0
8202020,oil,0
7433256,cargo,0
8313477,cargo,0
7920259,cargo,0
8884933,cargo,0
9584102,oil,0
7902611,cargo,0
9240407,oil,0
9823546,oil,0
9728198,bulk,0
9317925,containers,0
9013074,bulk,0
9519121,vehicles,0
8008412,chemical,0
9224025,bulk,0
9722807,LPG,0
9860336,wood chips,0
7807043,cargo,0
9738868,bulk,0
9718430,chemical,0
9839856,oil,0
9081708,bulk,0
9622227,containers,0
9208186,containers,0
9865219,cargo,0
9964015,cargo,0
9302669,chemical,0
6717526,water,0
7349986,cargo,0
9893101,oil,0
8126070,oil,0
9883728,bulk,0
8417766,bulk,0
9368558,oil,0
9367243,chemical,0
9638496,bulk,0
9559688,bulk,0
7620598,cargo,0
8005460,bulk,0
9244788,bulk,0
9985796,bulk,0
9665152,bulk,0
8808082,vehicles,0
8853609,cargo,0
9114854,oil,0
1026659,chemical,0
9349215,containers,0
8560044,bulk,0
9760861,oil,0
9799329,oil,0
8706959,cargo,0
8832083,cargo,0
9633862,cargo,0
9992701,vehicles,0
9113678,containers,0
9124861,oil,0
1018248,bulk,0
9086019,oil,0
9325427,vehicles,0
7614666,cargo,0
9626340,chemical,0
1027378,cargo,0
9632741,containers,0
9674921,cargo,0
8115148,bulk,0
9849253,chemical,0
9267687,vehicles,0
1066881,cargo,0
9462665,bulk,0
8131348,cargo,0
8601252,bulk,0
9482237,bulk,0
8319938,oil,0
9763033,LPG,0
9191400,oil,0
9679672,bulk,0
9582025,cargo,0
9765732,cargo,0
9012290,containers,0
9038646,oil,0
8709767,cargo,0
9562063,containers,0
7915230,cargo,0
9124005,LPG,0
9901221,fish,0
9507790,bulk,0
9919333,chemical,0
8230364,cargo,0
9186302,vehicles,0
9134672,containers,0
9599183,bulk,0
9441867,vehicles,0
7109336,fuel,0
9336282,livestock,0
9539468,bulk,0
7900962,oil,0
9481245,bulk,0
9283978,chemical,0
9233313,oil,0
9187904,oil,0
9237046,cargo,0
5424990,asphalt,0
9122057,containers,0
9532018,chemical,0
9724350,oil,0
9041277,cargo,0
5090282,cargo,0
9860556,bulk,0
9117715,bulk,0
9567958,bulk,0
9001796,bulk,0
9007752,oil,0
9767089,bulk,0
9482029,bulk,0
8314782,bulk,0
9700005,bulk,0
8828939,bulk,0
1060461,bulk,0
9996874,cargo,0
9514767,containers,0
9851311,bulk,0
9163154,cargo,0
9693680,cargo,0
9477268,containers,0
1059462,oil,0
8503838,cargo,0
9872482,cargo,0
8620026,cargo,0
9403372,cargo,0
9353694,bulk,0
9492763,bulk,0
9220615,vehicles,0
9903138,chemical,0
9876189,bulk,0
9752199,bulk,0
9372274,containers,0
9565625,chemical,0
8139388,bulk,0
9699385,cargo,0
9030450,chemical,0
9767467,bulk,0
9595761,bulk,0
9487172,oil,0
1131636,cargo,0
9990246,vehicles,0
8839562,aggregates,0
9273337,oil,0
8649620,cargo,0
8024260,bulk,0
9932921,containers,0
9830862,cargo,0
9215268,chemical,0
8840054,aggregates,0
1034280,bulk,0
9598799,bulk,0
9525340,containers,0
9949651,bulk,0
9094315,chemical,0
9762273,LNG,0
7046261,bulk,0
9830056,bulk,0
9727211,oil,0
8731095,cargo,0
7701562,LPG,0
8421509,oil,0
9386407,bulk,0
8961808,cargo,0
9147588,oil,0
7617187,cargo,0
8220589,chemical,0
9384239,oil,0
8727343,fish,0
9683867,containers,0
9590058,oil,0
9404883,containers,0
7391824,oil,0
9172739,LPG,0
7426227,bulk,0
1045112,oil,0
9682954,bulk,0
9385685,LPG,0
1114195,cargo,0
9965679,cargo,0
9106883,containers,0
8839471,cargo,0
8200797,cargo,0
8008917,oil,0
7503518,bulk,0
9570113,asphalt,0
1049338,bulk,0
8619455,oil,0
9742390,cargo,0
8613516,oil,0
8518950,cargo,0
9100566,oil,0
7928146,bulk,0
9938937,containers,0
8715261,cargo,0
9109122,cargo,0
9598206,bulk,0
8619405,LPG,0
9894727,chemical,0
8320121,bulk,0
8900878,oil,0
9373163,cargo,0
1121447,chemical,0
9237498,containers,0
7506986,cargo,0
9449560,bulk,0
9722247,chemical,0
9256377,containers,0
9939943,bulk,0
1100857,oil,0
9345817,bulk,0
9271327,oil,0
9883364,bulk,0
9498963,chemical,0
8904070,refrigerated,0
9891244,chemical,0
9805659,bulk,0
9423621,chemical,0
9778040,vehicles,0
9869019,chemical,0
9973078,bulk,0
9571337,cargo,0
8935847,cargo,0
9589944,oil,0
8619467,oil,0
8613542,refrigerated,0
8925165,cargo,0
7604867,LPG,0
9697997,chemical,0
9081203,containers,0
9423504,bulk,0
9703459,cargo,0
9550307,containers,0
7413218,bulk,0
8866333,cargo,0
8919790,cargo,0
9828792,fish,0
8010427,oil,0
9179787,bulk,0
9773260,fish,0
9950935,containers,0
9757137,cargo,0
8217362,bulk,0
9596026,bulk,0
9278818,bulk,0
9682708,cargo,0
9638630,cargo,0
8708311,cargo,0
9473834,bulk,0
8307674,bulk,0
9926245,containers,0
8408521,bulk,0
9437232,containers,0
9290359,oil,0
9414022,oil,0
1077103,cargo,0
9447562,ore,0
7729124,bulk,0
9012616,oil,0
9203265,oil,0
8768517,oil,0
9295127,bulk,0
9159036,bulk,0
9153408,containers,0
9895202,chemical,0
9347243,oil,0
9601601,cargo,0
9216808,bulk,0
1327168,cargo,0
7522318,oil,0
9062960,containers,0
8627581,cargo,0
9431185,bulk,0
9479228,bulk,0
9164562,cargo,0
9079169,bulk,0
9147863,bulk,0
9799812,bulk,0
9161510,LNG,0
9692909,fuel,0
9213313,oil,0
9753624,cargo,0
9428865,oil,0
9029994,oil,0
9210907,chemical,0
9169835,cargo,0
9923657,chemical,0
7519294,cargo,0
9734422,oil,0
9438030,bulk,0
9983695,containers,0
9226619,bulk,0
9220421,LPG,0
9937347,containers,0
6727260,cargo,0
9395135,containers,0
9058074,oil,0
9497282,bulk,0
7916064,LPG,0
9290220,oil,0
9702974,oil,0
9617337,cargo,0
9235579,containers,0
9081019,containers,0
9398046,cargo,0
8813611,containers,0
7923548,cargo,0
9238076,containers,0
9374143,ore,0
9874480,LNG,0
9603439,bulk,0
8009533,bulk,0
1132783,cargo,0
8414738,cargo,0
7701134,bulk,0
8357069,cargo,0
8515532,bulk,0
9234642,oil,0
7237834,oil,0
9670822,containers,0
9597381,bulk,0
9574729,bulk,0
9754161,bulk,0
8207288,chemical,0
9947354,cargo,0
9143855,cargo,0
9035060,oil,0
9599200,bulk,0
7714349,containers,0
9321706,oil,0
9347633,cargo,0
9578414,cargo,0
9418145,chemical,0
9292761,LPG,0
9711456,oil,0
9331799,cargo,0
9760550,chemical,0
9469261,chemical,0
9282912,oil,0
8935689,oil,0
7616327,bulk,0
9041825,cargo,0
8877801,cargo,0
9761695,bulk,0
9722338,bulk,0
9412830,containers,0
9866768,bulk,0
9616010,cargo,0
9143374,refrigerated,0
8353221,cargo,0
9381512,chemical,0
8421468,oil,0
9568249,cargo,0
9601780,cargo,0
9679373,chemical,0
9948023,bulk,0
9904443,fish,0
8713354,cargo,0
9370501,oil,0
9213545,bulk,0
9686259,cargo,0
1157836,cargo,0
9823534,oil,0
9378436,bulk,0
8582391,chemical,0
7221251,bulk,0
9208514,bulk,0
8357239,bulk,0
9738337,bulk,0
9486166,chemical,0
9220196,chemical,0
8505898,cargo,0
9542946,chemical,0
9609976,oil,0
9702663,oil,0
9407213,chemical,0
8605703,oil,0
9963023,cargo,0
9914503,bulk,0
9577903,oil,0
8007080,oil,0
8315891,asphalt,0
9542922,chemical,0
9705122,bulk,0
9370989,oil,0
9732319,containers,0
9621003,bulk,0
8665404,cargo,0
9922548,containers,0
9106338,oil,0
9289855,bulk,0
9389227,bulk,0
9196345,containers,0
9355226,vehicles,0
9146077,containers,0
7052404,cargo,0
9714915,containers,0
8902541,containers,0
9718818,chemical,0
9726047,bulk,0
9676307,fuel,0
7600720,cargo,0
9617430,bulk,0
9177674,fuel,0
9246267,cargo,0
9219355,containers,0
9274551,bulk,0
9722651,containers,0
8218201,cargo,0
1049675,chemical,0
9704300,containers,0
9149017,bulk,0
9866586,bulk,0
9974747,LPG,0
9378230,cargo,0
8509882,oil,0
9783409,oil,0
9783631,oil,0
7800033,cargo,0
9407287,oil,0
9302815,bulk,0
9634878,LPG,0
7016280,cargo,0
9700603,oil,0
9229867,bulk,0
9403152,bulk,0
1019462,bulk,0
9945148,cargo,0
1049962,cargo,0
9910351,bulk,0
9869306,LNG,0
9467586,bulk,0
8980543,cargo,0
9872066,bulk,0
8216722,refrigerated,0
9070175,containers,0
7702126,cargo,0
9436654,bulk,0
8959166,cargo,0
9829253,containers,0
9902550,bulk,0
8705759,oil,0
9800300,oil,0
9737096,chemical,0
1097270,cargo,0
9738997,containers,0
9768394,LNG,0
9248162,containers,0
9690602,cement,0
8313221,cargo,0
9233882,bulk,0
9860714,bulk,0
9889916,LNG,0
1109073,oil,0
8106745,bulk,0
9938999,chemical,0
9441623,vehicles,0
8998394,cargo,0
9172260,chemical,0
9637416,bulk,0
9679309,chemical,0
7433282,cargo,0
9311220,bulk,0
8869749,cargo,0
8209705,cargo,0
9038763,LPG,0
9947639,LNG,0
9558397,chemical,0
9104809,cargo,0
9372353,chemical,0
9087855,bulk,0
9694438,containers,0
8560056,chemical,0
9711896,chemical,0
9333553,cargo,0
8649151,refrigerated,0
8429446,stone,0
9962603,containers,0
9948669,chemical,0
9602710,chemical,0
7700544,bulk,0
8224298,cargo,0
9484041,timber,0
9273961,containers,0
9994553,chemical,0
8550001,chemical,0
1086257,chemical,0
9184691,cargo,0
5271367,water,0
9258234,cargo,0
9602875,containers,0
7818391,cargo,0
9053244,containers,0
9813151,containers,0
9348625,containers,0
9838084,bulk,0
1095301,bulk,0
9673109,oil,0
9657026,bulk,0
9426611,chemical,0
9599224,cargo,0
8512176,cargo,0
9267936,containers,0
8614936,oil,0
9270919,bulk,0
9424912,containers,0
9763796,cargo,0
8230120,cargo,0
9629562,chemical,0
8201014,chemical,0
1091240,cargo,0
8520886,cargo,0
9260691,fish,0
1021611,chemical,0
9536260,cargo,0
8117847,cargo,0
9284764,cargo,0
9448140,vehicles,0
8748232,cargo,0
9987598,containers,0
9544592,oil,0
9326665,oil,0
8511665,bulk,0
8211722,chemical,0
8360482,aggregates,0
8907668,containers,0
8606288,oil,0
9426922,chemical,0
9165293,oil,0
9039145,bulk,0
8513211,oil,0
9975428,bulk,0
9138240,containers,0
8655112,aggregates,0
9364930,chemical,0
9227273,containers,0
8528955,bulk,0
7643746,cargo,0
9002362,oil,0
1065590,bulk,0
9461374,containers,0
9658927,bulk,0
9939371,bulk,0
9788708,oil,0
9082403,cargo,0
1056678,bulk,0
9533050,bulk,0
1060904,containers,0
9352315,oil,0
9248679,containers,0
9707182,chemical,0
9118575,containers,0
9592874,bulk,0
9549334,cargo,0
9060182,containers,0
9754953,containers,0
9619854,bulk,0
9019640,refrigerated,0
9165475,fish,0
9167411,LPG,0
9166481,cargo,0
8500965,cargo,0
9868883,bulk,0
8684888,oil,0
8827765,chemical,0
8943351,cargo,0
8951413,cargo,0
9470284,chemical,0
9948334,bulk,0
9604861,bulk,0
9340714,bulk,0
8004325,chemical,0
8897045,cargo,0
9619763,cargo,0
9242560,containers,0
9044231,cargo,0
9901063,oil,0
9143817,cargo,0
9733765,livestock,0
9621170,bulk,0
9725122,containers,0
9787170,oil,0
9456159,bulk,0
9159115,refrigerated,0
8913057,cargo,0
9112832,cement,0
8135681,oil,0
9426312,oil,0
9403463,containers,0
9079652,oil,0
9892834,LPG,0
9433640,bulk,0
9519705,chemical,0
9733612,bulk,0
9190808,cargo,0
8227551,cargo,0
9985863,refrigerated,0
9521411,chemical,0
7356331,cargo,0
9212113,bulk,0
9393307,containers,0
9552953,cargo,0
9223253,oil,0
9793351,cargo,0
1019395,cargo,0
9426001,bulk,0
1080605,cargo,0
8311182,oil,0
9791896,bulk,0
9972878,cargo,0
9871062,chemical,0
9696565,chemical,0
8720797,bulk,0
9511351,cargo,0
9999591,vehicles,0
9418391,oil,0
8511160,chemical,0
9295567,bulk,0
8804787,cargo,0
9630951,oil,0
9791963,bulk,0
9878151,bulk,0
9944986,LPG,0
9094688,chemical,0
9140102,fish,0
9612363,cargo,0
9978535,bulk,0
9386914,bulk,0
1040679,fuel,0
9310812,chemical,0
9361732,cargo,0
9448035,bulk,0
9478949,bulk,0
9446099,bulk,0
9640578,chemical,0
9238363,cargo,0
9046215,containers,0
9804540,cargo,0
9490105,bulk,0
1071408,chemical,0
7732016,cargo,0
1115565,containers,0
9535151,containers,0
8131178,cargo,0
9594298,cargo,0
9975301,chemical,0
8933203,cargo,0
8716538,cement,0
8313702,timber,0
7514684,bulk,0
7389168,oil,0
1021673,chemical,0
1022457,oil,0
9376012,containers,0
9482861,oil,0
9631333,bulk,0
7913282,cargo,0
9033335,oil,0
9578593,cargo,0
9341172,cargo,0
9588407,bulk,0
9888869,bulk,0
9879674,LNG,0
9338149,cargo,0
9125085,cargo,0
9041174,containers,0
7825643,refrigerated,0
9232888,oil,0
9428475,chemical,0
9122887,cargo,0
9760299,containers,0
8662529,chemical,0
9364409,cargo,0
9127514,containers,0
9421647,cargo,0
9892133,LNG,0
7312634,refrigerated,0
8514409,cargo,0
8738249,cargo,0
1062691,cargo,0
9526083,cargo,0
9938781,bulk,0
8861668,cargo,0
8213665,refrigerated,0
9233272,oil,0
7364364,cargo,0
9245598,vehicles,0
9714862,cargo,0
8010300,cargo,0
9194921,refrigerated,0
9563885,bulk,0
9510929,bulk,0
5371387,cargo,0
9120982,bulk,0
9534468,cargo,0
9020481,LPG,0
9917816,chemical,0
8410586,refrigerated,0
8026799,bulk,0
7725685,bulk,0
9126223,cargo,0
9774513,cargo,0
9168623,chemical,0
6908060,cement,0
7639446,oil,0
9299800,containers,0
9963217,containers,0
8625208,cargo,0
7733840,cargo,0
9910246,oil,0
9512446,cargo,0
9957749,cargo,0
7707138,containers,0
1023657,LNG,0
8103377,cargo,0
9845312,bulk,0
9758143,bulk,0
8909666,cargo,0
8319914,oil,0
8103523,bulk,0
9312298,chemical,0
9961403,LNG,0
9718404,chemical,0
7607431,cargo,0
1073913,bulk,0
8322193,cargo,0
8031641,cargo,0
8937584,bulk,0
8923480,cargo,0
9767364,oil,0
9724049,containers,0
8025991,bulk,0
9892468,oil,0
9675456,bulk,0
8416621,cargo,0
9482940,bulk,0
9973937,chemical,0
9712400,cargo,0
8736576,cargo,0
1064364,cargo,0
9031272,bulk,0
9913901,containers,0
9330173,chemical,0
9791183,chemical,0
9368584,cargo,0
9112260,containers,0
9986702,containers,0
9316490,fuel,0
9260809,oil,0
9995973,oil,0
1036159,cargo,0
9776717,cargo,0
9431264,chemical,0
9359117,containers,0
9537305,LPG,0
9924730,cargo,0
9426790,containers,0
8306474,cargo,0
9339430,bulk,0
9375238,oil,0
9710309,chemical,0
9575541,oil,0
9277539,bulk,0
1090260,cargo,0
6710762,cargo,0
9135468,cement,0
9062520,cargo,0
7000243,chemical,0
8826369,cargo,0
9434943,containers,0
9731951,containers,0
9726425,bulk,0
9853034,bulk,0
9799678,chemical,0
9100140,cargo,0
9783538,containers,0
8011213,containers,0
9193525,cargo,0
9032238,cement,0
9977531,containers,0
9306718,cargo,0
9680097,chemical,0
9223318,oil,0
9846055,bulk,0
9381809,cargo,0
7800758,cargo,0
8405945,cargo,0
9143805,cargo,0
8312136,bulk,0
9048976,containers,0
8606329,bulk,0
9483487,containers,0
