imo,seaport_id
8598998,CNZOS
9888895,VNDAD
8500630,IDKUA
9396878,
8563773,SGJUR
9911147,TWKEL
9587154,
9607588,CLPUQ
9824148,USVDZ
9641027,
9128764,CNDAL
8349804,SEALX
9364681,USNYU
9927653,BEANR
8609345,
7531254,
9139048,CNQIN
9664433,
9511260,RUNJK
9536234,
6919239,
9193862,
1051630,JPCHB
7705972,
8700709,USBDB
9695030,
9952050,NOREE
8506062,ITCTA
8323355,EESKI
9034365,FRARC
9880491,SGJUR
8507511,INKAK
9635456,FIMHQ
7413622,MXFRN
9640786,MXATM
9339480,
9304344,SGJUR
9644471,KRPUS
9828390,
9719147,USAXR
9681998,JPYWT
9644988,
8536328,CNDAL
8138126,EEAAK
9900514,SEKAF
9829473,TWKHH
9774159,NLAMS
9618018,FRAYW
9271353,INCOK
9307841,SGJUR
8600208,
9255919,PFPPT
9360142,GUGUM
9942691,JPNOA
9988528,SEKHN
8964678,
8611491,GBAVO
8823331,SLFNA
9797668,EELAO
9247546,INVTZ
9141170,
9517783,ESCAR
9214381,USORF
9570175,AUPHE
8739061,
9563378,
7385461,CIABJ
8616219,
9663180,
9103415,IRBND
9642825,ESVLC
7715305,
8851027,GBPTL
9681704,GBSCT
8856039,USDUT
1065526,
9300439,MYXPQ
9417036,PTVAR
9607289,BRPNG
9434022,CLIQQ
9945837,BRRIO
9850173,
8814653,FOKOL
9448877,
8510922,
9191515,NLELX
9103099,IRBUZ
7304417,
9743760,CNTAG
7527461,
8799061,ESSCT
9150808,RUVVO
9224142,
9788485,ZADUR
9217395,
9793480,JPASA
9802334,AUHPT
7527887,AURDS
9888429,
7380150,
9507582,FRIRK
8654326,
9828560,BRSSZ
7700099,RUMMK
8839835,
7129582,DKARO
9542958,AEDXB
9720419,THSGZ
9726310,IDBUR
8694390,
9592240,USFPO
9694701,IDSUB
8694259,SEOEN
8812057,ISAKU
8721337,TRALI
6822979,RUKGD
9659787,DZSKK
9813797,BETER
9610157,CAMRE
9681431,KRUSN
9648984,
8130253,IDKUA
7504122,SAJED
8136154,FRYNE
9031923,
8727836,NLRTM
8600052,BRRIO
8678437,MEBAR
9555151,TRNEM
7501364,GRPAO
8555441,
8504234,SEFLI
9003641,KRKPO
9836024,
9725005,BRMCP
9832341,
9939553,CNZAP
1042500,
9205847,CNSHP
8206533,
8672471,CNHHA
7600172,IDKUA
9681285,SGJUR
9595797,VNHAP
8918588,NOREE
9595395,DKSKA
9280366,OMSHI
8034629,USSEA
8007183,DKSKA
5270909,
7416985,
9226437,
9723813,
1013054,
1083669,SEOEN
9725029,USTPA
9334234,USTIW
7320710,SEKAF
9743772,
9961506,USLCH
9319026,ITGOA
1141813,IDJPU
7369754,
1002940,PTVAR
7931894,TNBIZ
8982060,VUVLI
9421934,SGJUR
1091331,
9265598,GRPIR
9093878,SEAVA
8922539,
9220213,
8716318,IDKUA
9703344,TRERE
8402333,
7114226,NOOOS
9545417,JPTMK
8224171,
9695963,
9707297,
9889980,
1053547,USFLL
9282716,INHZA
8407797,KRKPO
7361128,
9608415,TRALI
8031548,
7432587,
9858890,JPTYO
9109287,SEOEN
6926335,
9523976,LKCMB
9594432,GBTYN
9642564,NOTAE
9055802,USYWD
8826228,AZBAK
9126912,BGVAR
9549774,
8607189,FRIRK
9353917,RUAER
9467500,NOREE
7127912,TRNEM
9551026,AEAUH
9544920,USLAX
9727285,
9432878,
9977634,MYPEN
9588421,
9942469,SGJUR
9531466,INPRT
9162095,LYTIP
1120754,
9120205,FRAYW
8220436,TRTUZ
9616228,
9014547,ITTAR
9230309,INBHU
9534482,SGJUR
8811522,
9586942,
9242962,USFOC
8976621,
9400057,
9136876,SEOEN
9439010,USNYU
9597757,
9826782,
9966257,
9401996,SGJUR
8721571,FRAYW
8312734,INMAA
9881706,
8889153,CNNTG
8647775,USSEA
9468310,SGJUR
1041881,
9138082,PKBQM
9578139,
9373644,ESTAR
6814506,
8400490,
9672844,AUGLT
9530864,GBFRB
8726193,TRALI
9135808,INDAH
9113056,EGDMT
7524976,FRAYW
7903067,KRICH
9664079,NGERT
1136856,CNTIZ
7832359,IDKUA
8550740,
9808651,TRTEK
8814419,FJSUV
9441611,IEBTM
9096777,AEPRA
7905182,
9961817,LKCMB
9666132,TRHAY
9150559,MZBEW
9801562,ECSLR
1057191,IDTAB
9392377,
9924948,IECTB
8212972,ECPSJ
9685516,
9568342,
9497452,OMSOH
8000276,IDKUA
8214607,
9718636,CNTNJ
7402178,
9725732,INBED
9345714,RUAZO
8209640,
9202699,NLMOE
9437543,CNNSA
8513297,
9841017,IEBTM
8524272,
8664814,
7819785,JPWAM
8664711,CNNTG
9516533,CNYNT
9184964,
1001702,NOREE
9443102,VNHAP
9611931,EGSCN
9313773,GBBRK
9555096,SGJUR
9628398,
7366025,TRALI
9843467,CNQZH
9967794,ESSCT
9380831,TRYAL
9667007,IDSUB
1047445,
9620102,CNDAL
9154359,
8656673,CNDAL
7533111,
9271274,JPTYO
8648858,GGGCI
9271535,USLAX
9981518,USSAB
7901801,
8985763,TRFET
9703227,
7416040,PHNGT
8601850,
1042275,
9315355,SNDKR
9430167,
9425033,
8008199,FRTLN
7636767,TRALI
9765782,
9178044,NGLOS
9835927,TZZNZ
9988205,IDWED
8950835,
9329368,NLDOR
9724269,
9460007,CNHUN
1068982,SEOEN
8515946,AZBAK
9244283,KMYVA
9871177,
7300992,TRTUZ
9026813,VNHAP
7823334,NLAMS
9621871,ECSLR
9135391,ARLPS
9545962,SGJUR
8718823,BEANR
9872171,
9969728,ITRAN
9323704,GBPME
9108879,
1122051,
9180841,ESSAG
9832494,THMAT
9223007,
8509222,CNFZH
9967108,IDBPN
8747604,
9359715,ITTRS
9609914,
9053505,SAJED
9411305,CNZOS
9318084,EGSCN
8605375,MYSAM
9434682,
8902747,IDKUA
9694995,AUPKL
9365831,ITSPE
9095682,FRSET
9488700,
9729013,VNHAP
8601903,
9717515,
9243318,CYLMS
9251767,HRVIS
9165035,JMKIN
9663697,CNHKO
9416238,NLGRA
8009973,USNYU
8788701,GRKVA
8502779,MGMJN
8799358,
9802580,
9254812,CLSVE
9316634,SVAQJ
9708851,OMSLL
8800951,IDKUA
6520741,ARRAM
9248124,SGJUR
8905191,
9696620,INIXY
9222417,EESLM
9753753,QARLF
4702527,CAESQ
9119830,
8949317,USMSY
9792498,KRICH
9586954,
8037607,
9503835,BEANR
8531251,
9869203,KRPUS
8414154,NLTNZ
7912226,
9942158,JPNOA
9346160,MXATM
9645956,USFPO
9576973,EGDMT
8918356,UAIZM
9011882,SEOEN
9430765,
8933784,
9208394,GBCYN
8877241,NOOOS
8705436,
5118840,NOREE
9400526,CNJNZ
9438298,SGJUR
9550890,THMAT
7740623,RUPKC
8556471,
9829710,
8355152,
9842009,GBPHD
9481362,IDBUR
9412206,INBOM
8849490,TWTXG
9200445,GBAVO
9410246,ECLLD
8954453,PYASU
9534224,
9565065,BRTTE
9693812,
9741138,USTIW
8987527,
9848493,IDKRG
9160475,USR88
8664436,
8960880,GBPHD
8209731,NOOOS
9378149,
9425021,
9442677,JPSMN
9628087,BRSSZ
8402345,
9920588,GBHUL
9791078,MZBEW
9296262,
9453248,HKHKG
9613719,
9904106,
8862026,AZBAK
9446104,DKAAR
9564530,DKHVS
9816488,RUPSE
9895563,NOOKF
7527631,VNVUT
8617768,CNSHA
9353876,
8507200,IDKUA
9849318,SGJUR
8822117,IDJPU
1130096,FRAYW
9402029,USPFN
9115078,JPHKT
9042647,MACAS
9382566,
9458456,
1023956,MEBAR
9939369,BRTTE
7722475,
9316115,
7700128,
9972892,CNHST
9013921,BELAW
8751320,DENHA
7912812,
8736899,
1060320,
8719243,SNDKR
8120753,
9306029,NOJEL
9200110,MXCME
8745773,GWBQE
8970835,EEPRN
9683609,
7034828,USAXR
9717450,
9353670,SEOEN
8663183,MHMAJ
8735742,
1008152,DKARO
8738902,KRICH
1033339,CNZOS
9447249,USJAX
7526766,IDSUB
8124450,IDBUR
7360083,SGJUR
9290385,EEOTI
8972962,USPHL
8733110,BNMUA
8516213,DKSKA
9303912,AUNTL
9082221,NZGLE
9465318,AEAUH
7325485,IRBUZ
9881964,MTMSX
1062665,NOREE
9166675,TGLFW
8980232,SARTA
9983932,JMKIN
9703576,USQRT
9263758,NOLAR
9341158,BEANR
9430155,NOOSL
9224441,TRYAL
9097329,CIABJ
9068330,MYABU
8406262,IDKUA
8841656,SEKAF
9439620,BRSPB
1070040,
7427051,SEAGE
8839316,IDLBR
9618161,GLGOH
9903279,ECSLR
7904803,NLHAR
9450234,
9629005,GBPHD
8739279,INTUT
9830070,CNZOS
8116611,NGWAR
7027382,SOBBO
8504698,
9107057,VNNGH
8650186,BRRIO
9248514,IQUQR
9826500,GBPTL
9949314,NOREE
9821639,TRERE
9582635,NOLEP
9439474,IEDMF
9638446,JPTYO
8841929,AUROB
8929795,
8755376,SAJED
8406418,
9316189,
9633355,TRHAY
9911094,TWTXG
9260249,THBKK
8612586,ARMDQ
9783253,DKSKA
9256171,
9723265,MYXPQ
7640550,AZBAK
8702408,
9952878,USMRH
9682344,
9463542,NZAKL
8690708,
9455301,SGJUR
7336537,
8837801,BGNES
9478901,HRKAL
9539377,FRIRK
9054717,THBKK
8311417,ESVGO
9396127,AUADL
8820365,
1041934,
8550130,SGJUR
8433837,TGLFW
8676879,CNZOS
7820021,
5075878,
9902940,TWKHH
8708878,SEOEN
5287744,CAPRR
9509152,LKCMB
9483047,
7048398,AESHJ
9565845,
9939618,ESCAS
8771837,
8315009,SEOEN
8100997,
9819820,NOIGE
9926312,HKHKG
9671981,NLAMS
9090515,INBHU
9820946,JPOSA
9401257,GBBFS
9073440,CNXSA
9800893,
9997567,FRBOL
9383273,USHOU
9187057,BEZEL
9084463,IDSUB
8213938,
9734056,SEOEN
9804227,NOOOS
9394832,CNXSA
9103233,EEORU
8119637,
9391440,JMMBJ
9928396,SGJUR
9710048,CLQTV
8627098,SEGOX
7705946,
7312086,
9980239,CNPAJ
9970985,CNTNJ
8913485,NLRTM
8617926,IDKUA
9009126,IDKUA
7902726,PHCEB
9260093,FRAYW
8914221,THBKK
9853618,
9303297,JPAOM
7404073,NGLOS
9230206,RUVVO
9885166,CNQIN
9701126,SGJUR
9345611,CNQIN
9107045,OMSLL
9361689,
4601022,
8225840,MEBAR
9524803,DZAZW
8904941,EEKOU
9631424,NLVLI
9409182,KRPUS
8508321,NLTNZ
7824924,FJSUV
9830355,
8409927,TRTUZ
1156923,IDSUB
9046019,IDKUA
9418054,
9745079,
9268954,AUBNE
9382554,VNTOT
7383695,ECMEC
9396567,UAMPW
1020851,CNLSN
7942805,TGLFW
8634132,SEGOT
7804651,IDJPU
7500554,PTPDL
9582192,
9119660,VNVUT
8766624,
9872028,
7912135,HROMI
9497000,OMOFC
9880453,CNSHA
7046170,USNYC
7921954,
8699766,CNHKO
9416422,MYPGG
9796339,
9122394,SEOEN
8577322,FRHON
9252539,SEOEN
8789509,GRKIM
9214147,BRVLC
9208112,
7811525,GRPIR
9178032,FRAYW
7816408,
8699948,
9177571,CNZAP
6931055,USSEA
8850841,
9198977,NOHOF
9925916,
9572551,
7358327,GRPIR
9127409,CLCLD
9553206,CNQIN
9626041,CAMRE
8715510,
8741466,PHNGT
9457749,ESVLC
7034969,AURDS
9139050,CNZOS
9291597,GBMLF
9626118,BRADR
5359004,
1006934,ESCAR
1005966,TRAMR
8818001,SEOEN
9222699,SEOEN
9668403,
9118238,TRALI
9038842,TGLFW
9961788,IDBDJ
8987577,NIPIB
9822097,AUPHE
7354319,
9488566,PHHMH
9853735,PHMNL
8404537,SEAGE
8312708,AESHJ
7420089,
9280196,TRTUZ
9116371,IDKUA
8908583,
9236638,OMSLL
9575149,ESHUV
9768370,
8879885,
9761944,PEPUB
7828516,
9376517,AUHPT
9520716,CNQIN
9469522,CAFOR
8798500,TNBIZ
9703368,EEULE
9010656,USSEA
9386897,FRUSJ
9671216,USQRT
9119713,GBMON
9760794,SADMM
9545259,
7947594,
9306445,ITCRV
9389320,MXCOA
7383138,TRNEM
9554846,
9611539,NOOMB
9929699,VNCUA
9095149,
9307401,MZBEW
9932206,
9557044,ITVIA
9373888,EEAAK
8725254,
6810811,AWAUA
9184249,SEALX
8511706,
9405227,CNSZX
5420889,
9928803,DEEME
9302750,EGPSD
8604242,
9649653,SGJUR
9677387,MYPDI
8971217,IRBND
9732060,CNXIA
9006514,KRTSN
9259331,CNZOS
9571117,MYTPP
8661769,IDJPU
9600968,
9313943,PTSIE
8982539,
9941439,
9073490,JPAOM
9363376,AUBNE
9535149,INMUN
9109548,EGDMT
7816551,USHOU
9296688,
8788854,GRKIM
9410832,SEORX
9644201,TRISK
9269099,SEORN
9515967,MACAS
7505944,
1026269,
8702147,EEATL
9527063,UYMVD
7942881,
9939333,CNFAN
8859445,KRKHN
9114725,DEPAP
9642083,USLGB
8404599,ESGIJ
9950545,NLAMS
9641209,
9682540,
9844071,BRGIB
9549097,SGJUR
8890126,IDPMK
9154294,SEOEN
9553397,USHOU
9055979,CNJGY
9487627,
9288746,
7407556,SEGVX
1078523,CNQZL
6421919,
7325887,
8950574,
9874222,AEDAS
9645401,NOOOS
9727675,SGJUR
9880192,
9044229,
7112890,
9888766,COBAL
8861137,USGHE
9742132,IRTMB
1063877,
8702692,ARBHI
9983255,JPHHE
9070292,SEOEN
7717688,USKDC
9714197,IDJPU
9203332,IDKUA
8738897,USDIA
9368455,
9066784,
9561007,PHCEB
9931719,
6700638,
1042122,SGJUR
8754619,
7520451,
9392468,FRAYW
6709517,KRPUS
9266774,TWKHH
9750866,PLWLA
9499072,CNXIU
9288837,COSMR
9054171,IDJPU
9616216,AUASB
9401099,MXVER
9684225,SGJUR
9552965,COBAL
9359997,NOSVG
9965540,ESALG
8984410,
9290543,
9829289,TRTUZ
9059042,
8327519,GRKIO
9808118,ESCAR
9085039,IRBUZ
9367645,CLPUQ
9317913,
9866574,BRPMA
9908360,JPSMN
8941602,SEALA
8334990,DEKEL
9198288,CNZOS
9996898,TRALI
9266877,SGJUR
9156395,IDSUB
9541667,ESALG
1008920,ESVGO
8731851,
8710857,IDKUA
9295165,AUBNE
7946710,TRALI
7941320,ITSVN
9958066,VNHAP
8313714,
8305717,
9268198,CLTAL
8747939,IRBAM
9110781,
9436185,TWKHH
9712905,LKCMB
9862011,
9926128,PHMNL
9790622,SGJUR
9557135,
9705407,CGPNR
9800063,SEOEN
9194751,SEOEN
7724241,ITSPE
8975055,NGLOS
9943968,
8311522,
9044528,JPUKB
9794783,CNTNJ
9700017,
7619288,DEEME
8783103,
9831177,GBKGH
7510183,INBOM
9812808,NLNES
8615899,UYMVD
9129574,QAUMS
9437828,TZDAR
1039761,COBAL
9435375,RUOYA
9709300,SEOEN
7630373,
8420232,NGLOS
9577874,NOOOS
8123731,
7214002,
9232931,
9363455,
8628523,
9785782,
8118059,GBPME
9162057,HKHKG
9634050,CNZJG
9948695,EEATL
8522183,KRPUS
8113566,GRELE
1008401,ESPMI
9484431,BRPEC
9304136,
9638886,CNBAY
9092214,
1038066,PLWLA
9383780,
1023346,NOREE
7107780,
8994075,
9316256,
8872679,
8806462,
9373761,GNBFA
7208780,FORUN
9907251,CNSHA
8741363,
8230405,TRSSX
8540630,THKAN
8876376,CNLSH
1017294,VNPHU
1041245,SNDKR
8408545,CNXIN
1091850,IDJPU
8313142,
7810935,
9367724,PHSFS
9246542,
7528738,AEHZP
9684809,PYSAN
9335692,RUKHO
9475571,CNLSN
9526655,JPSTS
9794202,USFPO
8735247,ESGIJ
9085235,
9276690,FIAKK
8605935,SNDKR
8506438,IDKUA
9406219,IDSKP
8771485,AEAUH
1013107,ITVIA
9677193,JPYKK
5417210,CLTAL
8983155,SEGOX
8211227,SEOEN
9118733,IDCXP
9823625,SEGVX
9194933,
8609319,
8401298,SEOEN
9674787,GTPRQ
9330094,VNVNH
8410342,
8414893,
9221841,
9875082,
8989939,
8652940,JPHBK
9592496,TRYAL
9710488,BEHMM
8596079,
9775775,BEANR
9707625,KRKAN
9670315,NIRAM
9598385,
8843915,CNLKU
9429704,BRMCU
8209250,EEAAK
9834868,USMSY
9480332,
1041829,
9640358,SAJED
8402606,MYXPQ
9418030,
9196204,GBGOO
8607763,
7827835,KRPUS
9312028,
9734563,SEOEN
7705104,
9289128,MUPLU
7618806,
9502817,ITBRI
9056519,IDJPU
9307138,SGJUR
9430519,BRPNG
7805382,
9521394,AUNTL
9216731,EGDMT
8515116,
8909915,
9987392,MYPEN
9562336,BEANR
8322143,SEOEN
9336878,EETOR
8027810,SEOEN
9769570,MYSAR
9463358,CUMAR
7418373,CNLYG
9618513,EGDMT
9464209,INMUN
7624946,
9895898,IDTES
9288540,
9608221,BRRIG
9221798,CNYUH
9490258,MZMPM
9836579,SGJUR
9215323,LKCMB
8623298,
9388601,INKAK
9591480,SGJUR
9985289,NLTNZ
8634522,
1092464,IDTPN
9865013,EGALY
9486087,USLGB
9601405,EGALY
9786255,
8867090,
9627186,USPQM
8105636,
7616444,
9298337,IDKUA
1075375,
8030350,SENYN
9150004,CMDLA
8846577,CNNSA
9348170,NZTIU
9357286,CIABJ
8594289,
9727209,
3560116,
9214537,CNDDG
7352799,
9291030,NGPHC
9778662,
9805283,PEILQ
8647971,MXPVR
9909390,JPTYO
9391983,USHOU
9411226,ITGOA
7812907,INBHU
9015761,NOREE
8961949,
9315862,
9262534,ROSUL
8432699,BELAW
9872913,
9451393,CNDAL
8769731,
9066289,IDSUB
9715933,CNQSN
8808642,
9639816,
7405089,FRGIA
9236171,SEOEN
9532666,CNHHA
9016739,SEOEN
8214724,
9451147,AGSJO
9829643,USXSG
8317540,
9761396,
7742853,
9776810,
9971379,CNSHA
8711370,TRALI
1046570,CNQIN
9871684,EGSUZ
7707463,
9304291,KRTGH
9425306,KRKAN
7511905,TRALI
7616779,TRTUZ
9473432,MYSIP
1015569,ITLIV
9126704,INBHU
9969120,MZBEW
9830264,KRPUS
9303003,
9165011,IDBEN
9736195,JPUKB
9439979,HKHKG
8982541,USLAX
9162760,
9438377,JPKWS
7816587,GBCHD
9526459,LKCMB
7629142,ARRWO
9715115,AEDXB
9763083,
8002250,
9799707,
9761956,CNZOS
9621376,NZAKL
8806149,ROSUL
8328848,
9569530,AUBNE
9088043,IDPNJ
9962665,CNXSP
9089401,THBKK
9120217,SCPOV
8206791,ROSUL
9813383,
8705448,
9376438,OMSLL
9361304,ARLPS
9702314,
9393096,USCRP
9582491,CNZHE
9344526,USGHE
9446192,MASAL
8206882,MXESE
6613639,TRALI
7530327,
7502320,
8016483,PHCEB
9837509,ITOLB
9724453,
9225603,USORF
9505041,
8223660,NOREE
1041764,
6618897,USR88
9841299,BRSSZ
7615048,TRTAS
6613299,CAMRE
9841251,IDBDJ
9376878,GBCVE
9477660,AEFRP
9380087,ZADUR
9854492,
9938066,ATERL
9595125,SAYNB
9118721,USJAX
9725392,NGONN
9828625,MEBAR
5391260,SEGOX
9721190,
8938318,
9584413,NOOOS
9122734,USSAN
8887337,SEKAF
9610286,TWTXG
8316728,
8732881,
8108107,IDKUA
9844203,CAVAN
9557496,
7716880,
9436642,
9877717,SEORX
7911466,BEATH
9531741,THLCH
9612612,
9319727,AESHJ
9942419,NOOOS
9335173,USSEA
8517918,
9552630,
9568304,
9181118,
8406444,CNTNJ
9531624,NGLOS
9681388,
7100859,USDA8
9788629,CNTAG
9777620,CLVAP
7908914,
9388754,
9923712,USPQM
9890850,KRUSN
7528647,TRNEM
8121044,GEKUL
9567829,
9389851,FIAKK
9482873,AEKHL
9247584,INMAA
9832456,USHOU
9896725,MTMLA
9071260,ESALG
9053127,IDKUA
8541488,SEALX
9359193,SNDKR
8801163,UYMVD
9999383,JPHIJ
9760823,DOSPM
9659842,CNBIH
8666800,
8222355,PLNOW
1026594,MYKEM
9462342,NOSSJ
4738681,
9537032,ITNAP
9702417,SGJUR
9230036,
8333283,JPASA
9660530,SADMM
9129744,FITKU
9563562,PEPIO
9858864,EGALY
9419943,CNZOS
9969950,INMUN
9144419,DKROD
9043237,HRPUY
9717498,SEOEN
9287182,
9193551,USSFO
9212486,GBDAG
7600794,AUBNE
9215672,USFPO
9776195,CNYTN
9242259,
9079042,
7913206,SXPHI
8521842,
9261542,ESLEI
9333979,
9595656,
9237371,DEHAM
9889095,JPTYO
9943839,INGGV
1040306,SEOEN
9983712,
8897887,NLIJM
9619452,MUPLU
8597308,CNTNJ
9824136,USIEG
8651491,TWKHH
9264180,
9180047,IDKUA
8971877,SEAGE
9900796,COBAL
9501992,SGJUR
9240940,IDSUB
8024375,
9326495,ESCAS
9752383,INKRI
9856866,TWKHH
9846457,
9387891,FRUSJ
9267259,
8139039,
9599339,KRKAN
9340037,INHZA
4766274,QARLF
8723086,
9517501,
9635779,MZMPM
9511870,AUSYD
9262572,CNNSA
1061532,DZAZW
7505504,IDSKP
8218512,
9599248,PHENI
9499462,NOREE
9306639,
9079353,SARTA
8719126,
9465796,CNXIU
9769647,CNZAP
9798650,DEHGL
8801931,RUMMK
9511129,JPUBJ
9928944,GBPTL
9541174,EGPSD
8967591,
9148817,KRPUS
9890551,
9035826,SOMGQ
9812107,
9833539,THRNN
9042594,CLZAL
9369617,NOREE
9745184,
8737984,YEADE
8834005,
9951537,VNVUT
7912563,IDKUA
9514963,JPTMK
9593854,CLLQN
9234202,TRIST
9097123,
9534781,OMSOH
7390117,
8662373,IDBUR
7324273,RUAZO
8910639,TWKEL
9887255,HROMI
9448968,RUMCX
1041958,FRUSJ
9345805,SGJUR
9589334,
9858254,NZBLU
9606314,CNNSA
9379260,JPMUR
1026960,SGJUR
8220216,CNZOS
8922876,IDKRG
9129756,ERMSW
8740797,NLHAR
9701906,EEORU
8911499,SEOEN
7508881,NOHLB
9097288,
7322196,TRALI
8781117,FITKU
8806761,NCNOU
9667215,FRAYW
9461817,IRBUZ
8000197,
1006673,PFPPT
9836309,THSAT
9226413,GNCKY
9898527,USHOU
9588976,
9668867,BNMUA
9494199,AEDXB
8682517,
9588574,SGJUR
9464390,
9314935,CNNGB
5139234,DKEBJ
9012238,
9108336,
9149213,NOREE
7434066,CAQUE
9791781,
7341130,LVRIX
1007794,SAJED
9412725,SGJUR
9804629,INHZA
8311728,INBOM
9470181,AEJAZ
9108673,SEOEN
8516615,RUVVO
9920485,PLSWI
9644938,PHNGT
7721366,
6602111,
9782534,RUNVS
9366287,KRYOS
9382578,
7711684,
8200149,
9211987,NLHAR
9464572,BRTTE
8996607,FRBOD
9701798,JPMIZ
9813553,ITRAN
9231767,
9672260,RUTAG
9043952,ARBUE
1090856,BRSSZ
9259032,
9058062,JPUKB
9037824,FRLEH
7634197,TRALI
1011446,AUBNE
9666895,USE5P
9519169,MACAS
9694581,BRSUA
9791418,
9503988,ARROS
9344708,MZBEW
7906112,
9969144,GBIMM
9672313,MYTPP
9034224,IDCXP
9101728,GRMYR
9888182,RUVVO
7360708,TRGEM
8840963,RUNJK
7115115,
8837526,
7934779,JPYOK
9817949,USXAM
8676685,
9534042,MYTPP
7720051,NOBOO
9305295,MMTLA
9555137,THLCH
9718583,SGJUR
9188130,
9613537,IDSUB
9611644,SEOEN
8124034,AEPRA
9902043,
8915653,IDSKP
8112548,USGHE
9840702,MYTPP
1044493,JPKAE
7411052,
9493626,AUDAM
9281748,HRMAK
9370020,USVDZ
9018816,PLHEL
9487653,LKCMB
9055735,MYLGK
8993253,
9089750,EEORU
1114315,IDWED
9123362,IDKUA
1001130,SGJUR
9145308,IDKUA
8960476,
8827533,
9221762,HKHKG
9279331,TWTPE
8230417,TRTUZ
9705354,SAJUB
9959814,
7123112,KRUSN
9456173,IDWED
9074767,NOREE
1078614,
8801216,USNYU
9825398,VNSGN
7713462,SEOEN
9669794,
8347882,
8616271,EELAO
9028421,BETER
9538452,CNNTG
8316845,NOREE
9288760,SEOEN
9267895,BEANR
9768033,
8705046,
7235202,USNYC
9925928,IDCXP
8225022,
9338577,MVMLE
8827650,IDKAU
8706179,
9418121,
9779824,USXSG
8126123,
7525322,
9863273,CABNI
9525285,CNQIN
9136149,FRRQE
9047788,ARMDQ
9727443,CNYNT
8314419,IRDAY
9597070,SEOEN
1068011,
7909009,CNZNG
8772295,
8731849,FRAYW
8411281,INBOM
1124970,CNSZX
9877195,KRTSN
9204001,ISHAF
9176694,
8314677,
9834985,SEVST
9357456,
8107476,SCPOV
8752154,
9692143,PEPIO
8990677,USPQM
7932719,
7043221,USSEA
9033220,AESHJ
9110987,
7901837,UAMPW
9946788,NOTRD
9779410,JPKIJ
9781281,USCRP
9875044,PLSZZ
9455959,SGJUR
9839064,USMSY
8318324,
8990689,JMKIN
9095486,PTVAR
7234179,IDKHY
8875504,
9865805,JPHSM
9550682,OMSHI
8400311,
9404314,
1073133,IDBUR
9933004,SGJUR
9379105,CNLSH
8985579,
9741231,AOSZA
9636967,
9198422,ITVCE
9647631,FRAYW
9055204,RUMMK
8629319,KRPUS
8909939,
9951824,FIROY
9815226,BRPMA
4500163,SJLYR
9082556,CNQZL
9450545,SAKAC
9172947,
9578189,
7119408,ROCND
9021801,KRUSN
9599901,THMAT
9763667,CNTGU
1123768,IDTES
9570242,AOLAD
9452464,CNRZH
9326421,THLCH
1022407,ITCEV
9918157,INHZA
7810325,
9873230,
8124230,USSEA
8514112,IDKUA
9298636,IEORK
9137143,
9345764,GNCKY
8008840,INPAV
8327545,
1126928,
1028748,JPMAI
9414278,
1044431,GNKMC
9959125,JPHIJ
8215364,EGSCN
9519157,NOALF
7925900,
9850977,
9380336,
8402589,
9377561,INMUN
7533123,
1140704,CNZOS
9919357,USSAC
9578311,
9657521,MACAS
9097264,
9827607,
7945613,PRGUY
9073050,NOREE
9395771,JPHHE
1092581,FRBAY
9941702,NLRTM
8952936,
9148192,
8885896,
9047099,
9325855,DZBJA
9319698,CANWP
7366738,
9486996,
9044164,CNJGY
9396189,KRPUS
7372127,
9991410,BEANR
8839653,TRSSX
8216631,
1021922,USHOU
9452452,TRYIK
8316027,VEMAR
9046916,
9676333,CNTAG
8983351,IRBUZ
9559030,VNVUT
9543964,
9915894,
9137698,IDKUA
8003735,GBBRK
8738500,
9294393,GRPIR
9878905,NLELX
8844696,IRBND
9565003,HKHKG
7395648,AESHJ
8506373,TRALI
8519045,
7314723,
9132662,
9382542,VNPHU
8982242,
9184859,AUPKL
7210599,DKBLA
1016484,ESSDR
9756145,NOSLX
8622751,
9305934,LYBEN
9919723,
9745988,CNNGB
9027013,OMOFC
9985019,CNYTN
9980708,VNHAP
9326706,CATHA
9384992,
6925446,UAVYL
9366677,
9088160,JPTXD
9862657,ARLPS
8853594,NOOOS
9179270,THURT
9238753,CNZJG
9399387,EEAAK
8420658,GBPHD
9397858,
9952165,BRPNG
9441180,BRMDD
9958573,CNYNT
9804019,ESVLG
8956217,RUAZO
8731423,JPAOM
7643629,EELAO
8202628,
9228370,BRSSZ
9130286,
8846876,RUMMK
9868558,BELAW
9697131,NLBEV
9966817,ESALG
8110875,ESSEM
9364083,
9694804,GYGEO
8502353,IDTES
8912223,DEBRV
1036472,RUNJK
9738650,VNBNO
9114268,
8023539,NOOLD
9469869,NLRTM
8708402,ITNAP
8881266,TRALI
9330604,
9984766,SGJUR
8723438,
8504571,
9644380,JPYOK
8783414,CNZOS
8591366,RUVVO
9689536,
9556492,THKAN
9888417,CNNGB
9162459,CNZOS
9733820,USIYH
9985617,USSEA
9718935,PYSAN
9611486,KRICH
9766138,
9204972,SGJUR
9746085,
9993913,AOLAD
9513880,ILHFA
8924056,RUTAG
9099640,AOFBY
7432264,MXTAM
9345219,AUAGS
9832028,KRMOK
9611292,SGJUR
9629639,SGJUR
7604439,
9827889,GRELE
9047104,CNJGY
9174050,BRFOR
9187734,CNHUI
